Unnamed: 0,raw_data,date,price,percent,district,small_district
205,"2019年04月房价
86264元/㎡
1.48%↓
南山
kejiyuan",2019年04月房价,86264元/㎡,1.48%↓,南山,kejiyuan
206,"2019年05月房价
87226元/㎡
1.12%↑
南山
kejiyuan",2019年05月房价,87226元/㎡,1.12%↑,南山,kejiyuan
207,"2019年06月房价
90433元/㎡
3.68%↑
南山
kejiyuan",2019年06月房价,90433元/㎡,3.68%↑,南山,kejiyuan
208,"2019年07月房价
91301元/㎡
0.96%↑
南山
kejiyuan",2019年07月房价,91301元/㎡,0.96%↑,南山,kejiyuan
209,"2019年08月房价
88263元/㎡
3.33%↓
南山
kejiyuan",2019年08月房价,88263元/㎡,3.33%↓,南山,kejiyuan
210,"2019年09月房价
87767元/㎡
0.56%↓
南山
kejiyuan",2019年09月房价,87767元/㎡,0.56%↓,南山,kejiyuan
211,"2019年10月房价
88855元/㎡
1.24%↑
南山
kejiyuan",2019年10月房价,88855元/㎡,1.24%↑,南山,kejiyuan
212,"2019年11月房价
90438元/㎡
1.78%↑
南山
kejiyuan",2019年11月房价,90438元/㎡,1.78%↑,南山,kejiyuan
213,"2019年12月房价
95708元/㎡
5.83%↑
南山
kejiyuan",2019年12月房价,95708元/㎡,5.83%↑,南山,kejiyuan
214,"2020年01月房价
40413元/㎡
1.3%↑
龙岗
nanwanw",2020年01月房价,40413元/㎡,1.3%↑,龙岗,nanwanw
215,"2020年02月房价
41036元/㎡
1.54%↑
龙岗
nanwanw",2020年02月房价,41036元/㎡,1.54%↑,龙岗,nanwanw
216,"2020年03月房价
41615元/㎡
1.41%↑
龙岗
nanwanw",2020年03月房价,41615元/㎡,1.41%↑,龙岗,nanwanw
217,"2020年04月房价
40488元/㎡
2.71%↓
龙岗
nanwanw",2020年04月房价,40488元/㎡,2.71%↓,龙岗,nanwanw
218,"2020年05月房价
40663元/㎡
0.43%↑
龙岗
nanwanw",2020年05月房价,40663元/㎡,0.43%↑,龙岗,nanwanw
219,"2020年06月房价
41152元/㎡
1.2%↑
龙岗
nanwanw",2020年06月房价,41152元/㎡,1.2%↑,龙岗,nanwanw
220,"2020年07月房价
42471元/㎡
3.21%↑
龙岗
nanwanw",2020年07月房价,42471元/㎡,3.21%↑,龙岗,nanwanw
221,"2020年08月房价
42938元/㎡
1.1%↑
龙岗
nanwanw",2020年08月房价,42938元/㎡,1.1%↑,龙岗,nanwanw
222,"2020年09月房价
42906元/㎡
0.07%↓
龙岗
nanwanw",2020年09月房价,42906元/㎡,0.07%↓,龙岗,nanwanw
223,"2020年10月房价
43213元/㎡
0.72%↑
龙岗
nanwanw",2020年10月房价,43213元/㎡,0.72%↑,龙岗,nanwanw
224,"2020年11月房价
44174元/㎡
2.23%↑
龙岗
nanwanw",2020年11月房价,44174元/㎡,2.23%↑,龙岗,nanwanw
225,"2017年01月房价
34412元/㎡
11.32%↓
龙岗
bantian",2017年01月房价,34412元/㎡,11.32%↓,龙岗,bantian
226,"2017年02月房价
36540元/㎡
6.18%↑
龙岗
bantian",2017年02月房价,36540元/㎡,6.18%↑,龙岗,bantian
227,"2017年03月房价
37478元/㎡
2.57%↑
龙岗
bantian",2017年03月房价,37478元/㎡,2.57%↑,龙岗,bantian
228,"2017年04月房价
40549元/㎡
8.19%↑
龙岗
bantian",2017年04月房价,40549元/㎡,8.19%↑,龙岗,bantian
229,"2017年05月房价
42462元/㎡
4.72%↑
龙岗
bantian",2017年05月房价,42462元/㎡,4.72%↑,龙岗,bantian
230,"2017年06月房价
44457元/㎡
4.7%↑
龙岗
bantian",2017年06月房价,44457元/㎡,4.7%↑,龙岗,bantian
231,"2017年07月房价
47639元/㎡
7.16%↑
龙岗
bantian",2017年07月房价,47639元/㎡,7.16%↑,龙岗,bantian
232,"2017年08月房价
45725元/㎡
4.02%↓
龙岗
bantian",2017年08月房价,45725元/㎡,4.02%↓,龙岗,bantian
233,"2017年09月房价
45149元/㎡
1.26%↓
龙岗
bantian",2017年09月房价,45149元/㎡,1.26%↓,龙岗,bantian
234,"2017年10月房价
45822元/㎡
1.49%↑
龙岗
bantian",2017年10月房价,45822元/㎡,1.49%↑,龙岗,bantian
235,"2017年11月房价
45319元/㎡
1.1%↓
龙岗
bantian",2017年11月房价,45319元/㎡,1.1%↓,龙岗,bantian
236,"2017年12月房价
46371元/㎡
2.32%↑
龙岗
bantian",2017年12月房价,46371元/㎡,2.32%↑,龙岗,bantian
237,"2015年01月房价
50119元/㎡
3%↑
福田
baihua",2015年01月房价,50119元/㎡,3%↑,福田,baihua
238,"2015年02月房价
49976元/㎡
--
福田
baihua",2015年02月房价,49976元/㎡,--,福田,baihua
239,"2015年03月房价
51096元/㎡
2%↑
福田
baihua",2015年03月房价,51096元/㎡,2%↑,福田,baihua
240,"2015年04月房价
54350元/㎡
6%↑
福田
baihua",2015年04月房价,54350元/㎡,6%↑,福田,baihua
241,"2015年05月房价
59994元/㎡
10%↑
福田
baihua",2015年05月房价,59994元/㎡,10%↑,福田,baihua
242,"2015年06月房价
70699元/㎡
18%↑
福田
baihua",2015年06月房价,70699元/㎡,18%↑,福田,baihua
243,"2015年07月房价
78548元/㎡
11%↑
福田
baihua",2015年07月房价,78548元/㎡,11%↑,福田,baihua
244,"2015年08月房价
78163元/㎡
--
福田
baihua",2015年08月房价,78163元/㎡,--,福田,baihua
245,"2015年09月房价
77976元/㎡
--
福田
baihua",2015年09月房价,77976元/㎡,--,福田,baihua
246,"2015年10月房价
77711元/㎡
--
福田
baihua",2015年10月房价,77711元/㎡,--,福田,baihua
247,"2015年11月房价
78886元/㎡
2%↑
福田
baihua",2015年11月房价,78886元/㎡,2%↑,福田,baihua
248,"2015年12月房价
77014元/㎡
2%↓
福田
baihua",2015年12月房价,77014元/㎡,2%↓,福田,baihua
249,"2020年01月房价
64826元/㎡
2.97%↑
南山
nanshanzhongxin",2020年01月房价,64826元/㎡,2.97%↑,南山,nanshanzhongxin
250,"2020年02月房价
66603元/㎡
2.74%↑
南山
nanshanzhongxin",2020年02月房价,66603元/㎡,2.74%↑,南山,nanshanzhongxin
251,"2020年03月房价
65969元/㎡
0.95%↓
南山
nanshanzhongxin",2020年03月房价,65969元/㎡,0.95%↓,南山,nanshanzhongxin
252,"2020年04月房价
66805元/㎡
1.27%↑
南山
nanshanzhongxin",2020年04月房价,66805元/㎡,1.27%↑,南山,nanshanzhongxin
253,"2020年05月房价
68861元/㎡
3.08%↑
南山
nanshanzhongxin",2020年05月房价,68861元/㎡,3.08%↑,南山,nanshanzhongxin
254,"2020年06月房价
69094元/㎡
0.34%↑
南山
nanshanzhongxin",2020年06月房价,69094元/㎡,0.34%↑,南山,nanshanzhongxin
255,"2020年07月房价
69466元/㎡
0.54%↑
南山
nanshanzhongxin",2020年07月房价,69466元/㎡,0.54%↑,南山,nanshanzhongxin
256,"2020年08月房价
69601元/㎡
0.19%↑
南山
nanshanzhongxin",2020年08月房价,69601元/㎡,0.19%↑,南山,nanshanzhongxin
257,"2020年09月房价
69779元/㎡
0.26%↑
南山
nanshanzhongxin",2020年09月房价,69779元/㎡,0.26%↑,南山,nanshanzhongxin
258,"2020年10月房价
69973元/㎡
0.28%↑
南山
nanshanzhongxin",2020年10月房价,69973元/㎡,0.28%↑,南山,nanshanzhongxin
259,"2020年11月房价
74003元/㎡
5.76%↑
南山
nanshanzhongxin",2020年11月房价,74003元/㎡,5.76%↑,南山,nanshanzhongxin
260,"2012年01月房价
21852元/㎡
--
福田
huanggang",2012年01月房价,21852元/㎡,--,福田,huanggang
261,"2012年02月房价
21885元/㎡
0.15%↑
福田
huanggang",2012年02月房价,21885元/㎡,0.15%↑,福田,huanggang
262,"2012年03月房价
21751元/㎡
0.61%↓
福田
huanggang",2012年03月房价,21751元/㎡,0.61%↓,福田,huanggang
263,"2012年04月房价
21612元/㎡
0.64%↓
福田
huanggang",2012年04月房价,21612元/㎡,0.64%↓,福田,huanggang
264,"2012年05月房价
21730元/㎡
0.55%↑
福田
huanggang",2012年05月房价,21730元/㎡,0.55%↑,福田,huanggang
265,"2012年06月房价
21585元/㎡
0.67%↓
福田
huanggang",2012年06月房价,21585元/㎡,0.67%↓,福田,huanggang
266,"2012年07月房价
21618元/㎡
0.15%↑
福田
huanggang",2012年07月房价,21618元/㎡,0.15%↑,福田,huanggang
267,"2012年08月房价
21837元/㎡
1.01%↑
福田
huanggang",2012年08月房价,21837元/㎡,1.01%↑,福田,huanggang
268,"2012年09月房价
22792元/㎡
4.37%↑
福田
huanggang",2012年09月房价,22792元/㎡,4.37%↑,福田,huanggang
269,"2012年10月房价
23123元/㎡
1.45%↑
福田
huanggang",2012年10月房价,23123元/㎡,1.45%↑,福田,huanggang
270,"2012年11月房价
23636元/㎡
2.22%↑
福田
huanggang",2012年11月房价,23636元/㎡,2.22%↑,福田,huanggang
271,"2012年12月房价
23744元/㎡
0.46%↑
福田
huanggang",2012年12月房价,23744元/㎡,0.46%↑,福田,huanggang
272,"2015年01月房价
25046元/㎡
2%↑
宝安中心
xixiang",2015年01月房价,25046元/㎡,2%↑,宝安中心,xixiang
273,"2015年02月房价
24997元/㎡
--
宝安中心
xixiang",2015年02月房价,24997元/㎡,--,宝安中心,xixiang
274,"2015年03月房价
25162元/㎡
1%↑
宝安中心
xixiang",2015年03月房价,25162元/㎡,1%↑,宝安中心,xixiang
275,"2015年04月房价
26123元/㎡
4%↑
宝安中心
xixiang",2015年04月房价,26123元/㎡,4%↑,宝安中心,xixiang
276,"2015年05月房价
28641元/㎡
10%↑
宝安中心
xixiang",2015年05月房价,28641元/㎡,10%↑,宝安中心,xixiang
277,"2015年06月房价
31868元/㎡
11%↑
宝安中心
xixiang",2015年06月房价,31868元/㎡,11%↑,宝安中心,xixiang
278,"2015年07月房价
35251元/㎡
11%↑
宝安中心
xixiang",2015年07月房价,35251元/㎡,11%↑,宝安中心,xixiang
279,"2015年08月房价
35363元/㎡
--
宝安中心
xixiang",2015年08月房价,35363元/㎡,--,宝安中心,xixiang
280,"2015年09月房价
35171元/㎡
1%↓
宝安中心
xixiang",2015年09月房价,35171元/㎡,1%↓,宝安中心,xixiang
281,"2015年10月房价
34944元/㎡
1%↓
宝安中心
xixiang",2015年10月房价,34944元/㎡,1%↓,宝安中心,xixiang
282,"2015年11月房价
36146元/㎡
3%↑
宝安中心
xixiang",2015年11月房价,36146元/㎡,3%↑,宝安中心,xixiang
283,"2015年12月房价
37366元/㎡
3%↑
宝安中心
xixiang",2015年12月房价,37366元/㎡,3%↑,宝安中心,xixiang
284,"2018年01月房价
65234元/㎡
10.45%↑
罗湖
cuizhu",2018年01月房价,65234元/㎡,10.45%↑,罗湖,cuizhu
285,"2018年02月房价
72700元/㎡
11.44%↑
罗湖
cuizhu",2018年02月房价,72700元/㎡,11.44%↑,罗湖,cuizhu
286,"2018年03月房价
58546元/㎡
19.47%↓
罗湖
cuizhu",2018年03月房价,58546元/㎡,19.47%↓,罗湖,cuizhu
287,"2018年04月房价
58661元/㎡
0.2%↑
罗湖
cuizhu",2018年04月房价,58661元/㎡,0.2%↑,罗湖,cuizhu
288,"2018年05月房价
58658元/㎡
0.01%↓
罗湖
cuizhu",2018年05月房价,58658元/㎡,0.01%↓,罗湖,cuizhu
289,"2018年06月房价
58030元/㎡
1.07%↓
罗湖
cuizhu",2018年06月房价,58030元/㎡,1.07%↓,罗湖,cuizhu
290,"2018年07月房价
57647元/㎡
0.66%↓
罗湖
cuizhu",2018年07月房价,57647元/㎡,0.66%↓,罗湖,cuizhu
291,"2018年08月房价
61251元/㎡
6.25%↑
罗湖
cuizhu",2018年08月房价,61251元/㎡,6.25%↑,罗湖,cuizhu
292,"2018年09月房价
62783元/㎡
2.5%↑
罗湖
cuizhu",2018年09月房价,62783元/㎡,2.5%↑,罗湖,cuizhu
293,"2018年10月房价
62384元/㎡
0.63%↓
罗湖
cuizhu",2018年10月房价,62384元/㎡,0.63%↓,罗湖,cuizhu
294,"2018年11月房价
62338元/㎡
0.07%↓
罗湖
cuizhu",2018年11月房价,62338元/㎡,0.07%↓,罗湖,cuizhu
295,"2018年12月房价
63965元/㎡
2.61%↑
罗湖
cuizhu",2018年12月房价,63965元/㎡,2.61%↑,罗湖,cuizhu
296,"2017年01月房价
51368元/㎡
1.32%↓
福田
bagualing",2017年01月房价,51368元/㎡,1.32%↓,福田,bagualing
297,"2017年02月房价
50455元/㎡
1.78%↓
福田
bagualing",2017年02月房价,50455元/㎡,1.78%↓,福田,bagualing
298,"2017年03月房价
52077元/㎡
3.21%↑
福田
bagualing",2017年03月房价,52077元/㎡,3.21%↑,福田,bagualing
299,"2017年04月房价
55393元/㎡
6.37%↑
福田
bagualing",2017年04月房价,55393元/㎡,6.37%↑,福田,bagualing
300,"2017年05月房价
54994元/㎡
0.72%↓
福田
bagualing",2017年05月房价,54994元/㎡,0.72%↓,福田,bagualing
301,"2017年06月房价
53650元/㎡
2.44%↓
福田
bagualing",2017年06月房价,53650元/㎡,2.44%↓,福田,bagualing
302,"2017年07月房价
52286元/㎡
2.54%↓
福田
bagualing",2017年07月房价,52286元/㎡,2.54%↓,福田,bagualing
303,"2017年08月房价
51768元/㎡
0.99%↓
福田
bagualing",2017年08月房价,51768元/㎡,0.99%↓,福田,bagualing
304,"2017年09月房价
51891元/㎡
0.24%↑
福田
bagualing",2017年09月房价,51891元/㎡,0.24%↑,福田,bagualing
305,"2017年10月房价
51629元/㎡
0.51%↓
福田
bagualing",2017年10月房价,51629元/㎡,0.51%↓,福田,bagualing
306,"2017年11月房价
52289元/㎡
1.28%↑
福田
bagualing",2017年11月房价,52289元/㎡,1.28%↑,福田,bagualing
307,"2017年12月房价
52694元/㎡
0.77%↑
福田
bagualing",2017年12月房价,52694元/㎡,0.77%↑,福田,bagualing
308,"2017年01月房价
51368元/㎡
1.32%↓
福田
bagualing",2017年01月房价,51368元/㎡,1.32%↓,福田,bagualing
309,"2017年02月房价
50455元/㎡
1.78%↓
福田
bagualing",2017年02月房价,50455元/㎡,1.78%↓,福田,bagualing
310,"2017年03月房价
52077元/㎡
3.21%↑
福田
bagualing",2017年03月房价,52077元/㎡,3.21%↑,福田,bagualing
311,"2017年04月房价
55393元/㎡
6.37%↑
福田
bagualing",2017年04月房价,55393元/㎡,6.37%↑,福田,bagualing
312,"2017年05月房价
54994元/㎡
0.72%↓
福田
bagualing",2017年05月房价,54994元/㎡,0.72%↓,福田,bagualing
313,"2017年06月房价
53650元/㎡
2.44%↓
福田
bagualing",2017年06月房价,53650元/㎡,2.44%↓,福田,bagualing
314,"2017年07月房价
52286元/㎡
2.54%↓
福田
bagualing",2017年07月房价,52286元/㎡,2.54%↓,福田,bagualing
315,"2017年08月房价
51768元/㎡
0.99%↓
福田
bagualing",2017年08月房价,51768元/㎡,0.99%↓,福田,bagualing
316,"2017年09月房价
51891元/㎡
0.24%↑
福田
bagualing",2017年09月房价,51891元/㎡,0.24%↑,福田,bagualing
317,"2017年10月房价
51629元/㎡
0.51%↓
福田
bagualing",2017年10月房价,51629元/㎡,0.51%↓,福田,bagualing
318,"2017年11月房价
52289元/㎡
1.28%↑
福田
bagualing",2017年11月房价,52289元/㎡,1.28%↑,福田,bagualing
319,"2017年12月房价
52694元/㎡
0.77%↑
福田
bagualing",2017年12月房价,52694元/㎡,0.77%↑,福田,bagualing
320,"2020年01月房价
96402元/㎡
0.08%↑
南山
huaqiaocheng",2020年01月房价,96402元/㎡,0.08%↑,南山,huaqiaocheng
321,"2020年02月房价
96986元/㎡
0.61%↑
南山
huaqiaocheng",2020年02月房价,96986元/㎡,0.61%↑,南山,huaqiaocheng
322,"2020年03月房价
98590元/㎡
1.65%↑
南山
huaqiaocheng",2020年03月房价,98590元/㎡,1.65%↑,南山,huaqiaocheng
323,"2020年04月房价
102525元/㎡
3.99%↑
南山
huaqiaocheng",2020年04月房价,102525元/㎡,3.99%↑,南山,huaqiaocheng
324,"2020年05月房价
96672元/㎡
5.71%↓
南山
huaqiaocheng",2020年05月房价,96672元/㎡,5.71%↓,南山,huaqiaocheng
325,"2020年06月房价
96999元/㎡
0.34%↑
南山
huaqiaocheng",2020年06月房价,96999元/㎡,0.34%↑,南山,huaqiaocheng
326,"2020年07月房价
97521元/㎡
0.54%↑
南山
huaqiaocheng",2020年07月房价,97521元/㎡,0.54%↑,南山,huaqiaocheng
327,"2020年08月房价
97710元/㎡
0.19%↑
南山
huaqiaocheng",2020年08月房价,97710元/㎡,0.19%↑,南山,huaqiaocheng
328,"2020年09月房价
97960元/㎡
0.26%↑
南山
huaqiaocheng",2020年09月房价,97960元/㎡,0.26%↑,南山,huaqiaocheng
329,"2020年10月房价
98233元/㎡
0.28%↑
南山
huaqiaocheng",2020年10月房价,98233元/㎡,0.28%↑,南山,huaqiaocheng
330,"2020年11月房价
98476元/㎡
0.25%↑
南山
huaqiaocheng",2020年11月房价,98476元/㎡,0.25%↑,南山,huaqiaocheng
331,"2020年01月房价
50002元/㎡
0.71%↑
盐田
shatoujiao",2020年01月房价,50002元/㎡,0.71%↑,盐田,shatoujiao
332,"2020年02月房价
51856元/㎡
3.71%↑
盐田
shatoujiao",2020年02月房价,51856元/㎡,3.71%↑,盐田,shatoujiao
333,"2020年03月房价
50510元/㎡
2.6%↓
盐田
shatoujiao",2020年03月房价,50510元/㎡,2.6%↓,盐田,shatoujiao
334,"2020年04月房价
49805元/㎡
1.39%↓
盐田
shatoujiao",2020年04月房价,49805元/㎡,1.39%↓,盐田,shatoujiao
335,"2020年05月房价
50241元/㎡
0.88%↑
盐田
shatoujiao",2020年05月房价,50241元/㎡,0.88%↑,盐田,shatoujiao
336,"2020年06月房价
50680元/㎡
0.87%↑
盐田
shatoujiao",2020年06月房价,50680元/㎡,0.87%↑,盐田,shatoujiao
337,"2020年07月房价
51215元/㎡
1.06%↑
盐田
shatoujiao",2020年07月房价,51215元/㎡,1.06%↑,盐田,shatoujiao
338,"2020年08月房价
51614元/㎡
0.78%↑
盐田
shatoujiao",2020年08月房价,51614元/㎡,0.78%↑,盐田,shatoujiao
339,"2020年09月房价
52417元/㎡
1.56%↑
盐田
shatoujiao",2020年09月房价,52417元/㎡,1.56%↑,盐田,shatoujiao
340,"2020年10月房价
53454元/㎡
1.98%↑
盐田
shatoujiao",2020年10月房价,53454元/㎡,1.98%↑,盐田,shatoujiao
341,"2020年11月房价
54082元/㎡
1.18%↑
盐田
shatoujiao",2020年11月房价,54082元/㎡,1.18%↑,盐田,shatoujiao
342,"2018年01月房价
59966元/㎡
10.56%↑
南山
nanshanzhongxin",2018年01月房价,59966元/㎡,10.56%↑,南山,nanshanzhongxin
343,"2018年02月房价
62304元/㎡
3.9%↑
南山
nanshanzhongxin",2018年02月房价,62304元/㎡,3.9%↑,南山,nanshanzhongxin
344,"2018年03月房价
55729元/㎡
10.55%↓
南山
nanshanzhongxin",2018年03月房价,55729元/㎡,10.55%↓,南山,nanshanzhongxin
345,"2018年04月房价
55653元/㎡
0.14%↓
南山
nanshanzhongxin",2018年04月房价,55653元/㎡,0.14%↓,南山,nanshanzhongxin
346,"2018年05月房价
55557元/㎡
0.17%↓
南山
nanshanzhongxin",2018年05月房价,55557元/㎡,0.17%↓,南山,nanshanzhongxin
347,"2018年06月房价
56695元/㎡
2.05%↑
南山
nanshanzhongxin",2018年06月房价,56695元/㎡,2.05%↑,南山,nanshanzhongxin
348,"2018年07月房价
58272元/㎡
2.78%↑
南山
nanshanzhongxin",2018年07月房价,58272元/㎡,2.78%↑,南山,nanshanzhongxin
349,"2018年08月房价
57926元/㎡
0.59%↓
南山
nanshanzhongxin",2018年08月房价,57926元/㎡,0.59%↓,南山,nanshanzhongxin
350,"2018年09月房价
58303元/㎡
0.65%↑
南山
nanshanzhongxin",2018年09月房价,58303元/㎡,0.65%↑,南山,nanshanzhongxin
351,"2018年10月房价
59425元/㎡
1.93%↑
南山
nanshanzhongxin",2018年10月房价,59425元/㎡,1.93%↑,南山,nanshanzhongxin
352,"2018年11月房价
60032元/㎡
1.02%↑
南山
nanshanzhongxin",2018年11月房价,60032元/㎡,1.02%↑,南山,nanshanzhongxin
353,"2018年12月房价
56995元/㎡
5.06%↓
南山
nanshanzhongxin",2018年12月房价,56995元/㎡,5.06%↓,南山,nanshanzhongxin
354,"2020年01月房价
94742元/㎡
1.01%↓
南山
kejiyuan",2020年01月房价,94742元/㎡,1.01%↓,南山,kejiyuan
355,"2020年02月房价
97623元/㎡
3.04%↑
南山
kejiyuan",2020年02月房价,97623元/㎡,3.04%↑,南山,kejiyuan
356,"2020年03月房价
100294元/㎡
2.74%↑
南山
kejiyuan",2020年03月房价,100294元/㎡,2.74%↑,南山,kejiyuan
357,"2020年04月房价
101674元/㎡
1.38%↑
南山
kejiyuan",2020年04月房价,101674元/㎡,1.38%↑,南山,kejiyuan
358,"2020年05月房价
106752元/㎡
4.99%↑
南山
kejiyuan",2020年05月房价,106752元/㎡,4.99%↑,南山,kejiyuan
359,"2020年06月房价
111272元/㎡
4.23%↑
南山
kejiyuan",2020年06月房价,111272元/㎡,4.23%↑,南山,kejiyuan
360,"2020年07月房价
115286元/㎡
3.61%↑
南山
kejiyuan",2020年07月房价,115286元/㎡,3.61%↑,南山,kejiyuan
361,"2020年08月房价
115510元/㎡
0.19%↑
南山
kejiyuan",2020年08月房价,115510元/㎡,0.19%↑,南山,kejiyuan
362,"2020年09月房价
122389元/㎡
5.96%↑
南山
kejiyuan",2020年09月房价,122389元/㎡,5.96%↑,南山,kejiyuan
363,"2020年10月房价
125481元/㎡
2.53%↑
南山
kejiyuan",2020年10月房价,125481元/㎡,2.53%↑,南山,kejiyuan
364,"2020年11月房价
126848元/㎡
1.09%↑
南山
kejiyuan",2020年11月房价,126848元/㎡,1.09%↑,南山,kejiyuan
365,"2011年01月房价
10690元/㎡
6.53%↑
龙岗
henggang",2011年01月房价,10690元/㎡,6.53%↑,龙岗,henggang
366,"2011年02月房价
11010元/㎡
2.99%↑
龙岗
henggang",2011年02月房价,11010元/㎡,2.99%↑,龙岗,henggang
367,"2011年03月房价
11107元/㎡
0.88%↑
龙岗
henggang",2011年03月房价,11107元/㎡,0.88%↑,龙岗,henggang
368,"2011年04月房价
10598元/㎡
4.58%↓
龙岗
henggang",2011年04月房价,10598元/㎡,4.58%↓,龙岗,henggang
369,"2011年05月房价
10437元/㎡
1.52%↓
龙岗
henggang",2011年05月房价,10437元/㎡,1.52%↓,龙岗,henggang
370,"2011年06月房价
10680元/㎡
2.33%↑
龙岗
henggang",2011年06月房价,10680元/㎡,2.33%↑,龙岗,henggang
